name,place,found_time,image,source,source_site,source_url,remark
名片夾,桃園站，桃園站,2015/06/03,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153766,黑色(內有健保卡、信用卡)
"",松山站，松山站,2015/06/03,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153767,""
藍色提袋(衣物),斗六站，車上,2015/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153768,""
經書,桃園站，桃園站,2015/06/03,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153769,綠色紙袋
耳機袋,嘉義站，車上,2015/05/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153770,""
白色塑袋(鞋子),嘉義站，車上,2015/05/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153771,""
手提袋,花蓮站，車上,2015/06/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153772,""
眼鏡,松山站，松山站,2015/06/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153773,黑框綠炳
雨傘,松山站，松山站,2015/06/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153774,格子
雨傘,松山站，松山站,2015/06/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153775,直式 灰色
後背包,松山站，松山站,2015/06/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153776,菜 牛仔褲
手機,宜蘭站，宜蘭站,2015/06/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153777,白色 ASUS
悠遊卡,松山站，松山站,2015/06/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153778,永吉國中 吳瑋杰
帽子 眼鏡,板橋站，板橋站,2015/06/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153779,""
悠遊卡,松山站，松山站,2015/06/03,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153780,普通
保 溫瓶,松山站，松山站,2015/06/03,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153781,太和工房
悠遊卡,松山站，松山站,2015/06/03,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153782,藍色
藍 直紋手提袋,松山站，松山站,2015/06/03,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153783,褲襪 鞋子 芒果
"",中壢站，中壢站,2015/06/02,"",桃園市中壢區石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153784,""
遙控器+磁扣,高雄站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153785,""
行李箱(衣物),臺南站，臺南站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153786,""
手機,鳳山站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153787,""
手提袋(棉被),高雄站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153788,""
手機,屏東站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153789,""
帽子,高雄站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153790,""
外套,高雄站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153791,""
衣服,高雄站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153792,""
水壺,高雄站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153793,""
塑膠袋(衣物),高雄站，高雄站,2015/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153794,""
手提袋(杯子),高雄站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153795,""
手機,高雄站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153796,""
4本書net袋 黃越綏的人生etc...,新竹站，新竹站,2015/06/01,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153797,""
定期票 新竹竹南,新竹站，新竹站,2015/06/03,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153798,""
手機,新營站，新營站,2015/06/04,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153799,黑色
皮夾,花蓮站，車上,2015/06/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153800,""
草帽,花蓮站，車上,2015/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153801,""
食品,花蓮站，車上,2015/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153802,""
黑色折傘,桃園站，桃園站,2015/06/04,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153803,""
奶油酥餅,桃園站，桃園站,2015/06/04,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153804,一盒
衣服,汐止站，車上,2015/06/01,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153805,小不點(蘇's0911081xxx)
一卡通,桃園站，桃園站,2015/06/04,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153806,黃色套子
藍黑直傘,鶯歌站，車上,2015/06/02,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153807,""
sony掌上型遊戲機,臺北站，車上,2015/06/04,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153808,黑色
手機,宜蘭站，車上,2015/06/04,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153809,粉紅色
印章,高雄站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153810,""
皮夾(證件 信用卡),高雄站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153811,""
安全帽,高雄站，車上,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153812,""
相機,桃園站，車上,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153813,""
袋子(衣服),高雄站，車上,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153814,""
袋子(衣服 鞋子等),屏東站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153815,""
一卡通,高雄站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153816,""
包包(現金若干 定期票),高雄站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153817,""
紙袋(棒球手套),楠梓站，車上,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153818,""
鞋子,桃園站，車上,2015/06/04,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153819,白色塑膠袋
皮夾,蘇澳站，蘇澳站,2015/06/05,"",宜蘭縣蘇澳鎮蘇南里太平路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153820,珈啡色皮夾內有現金證件
塑膠袋(食品),高雄站，高雄站,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153821,""
雨傘,高雄站，車上,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153822,""
錢包(一卡通),高雄站，車上,2015/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153823,""
現金若干,嘉義站，嘉義站,2015/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153824,""
咖啡色錢包(證件),嘉義站，車上,2015/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153825,""
紙袋(衣服),嘉義站，車上,2015/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153826,""
紫色紙袋(實驗衣),嘉義站，車上,2015/06/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153827,""
悠遊卡,新左營站，,2015/06/05,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153828,""
咖啡色皮夾(現金若干˙證件˙金融卡),嘉義站，車上,2015/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153829,""
一卡通,新左營站，新左營站,2015/06/05,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153830,""
3條香菸˙1台相機,斗六站，車上,2015/06/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153831,""
悠遊卡,新左營站，,2015/06/05,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153832,""
便當盒,豐原站，車上,2015/06/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153833,""
餅乾,花蓮站，車上,2015/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153834,""
黑小包(現金若干),嘉義站，車上,2015/06/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153835,""
黑色手機,苗栗站，車上,2015/06/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153836,""
眼鏡,花蓮站，車上,2015/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153837,""
證件,花蓮站，車上,2015/06/05,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153838,""
現金若干,嘉義站，嘉義站,2015/06/03,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153839,""
背包,嘉義站，車上,2015/06/03,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153840,""
車票,嘉義站，車上,2015/06/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153841,""
遠東百貨紙袋(沐浴乳˙計算機),嘉義站，嘉義站,2015/06/03,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153842,""
遠百紙袋(襯衫3件˙文件),臺南站，車上,2015/06/04,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153843,""
橘色球鞋,新營站，車上,2015/06/04,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153844,""
一串鑰匙,屏東站，嘉義站,2015/06/04,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153845,""
Nokia黑色手機,員林站，車上,2015/06/04,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153846,""
平板及手機,嘉義站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153847,""
平板,花蓮站，花蓮站,2015/06/05,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153848,""
手機,花蓮站，車上,2015/06/05,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153849,""
綠色錢包(現金若干),嘉義站，嘉義站,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153850,""
紙袋(鍋子),新營站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153851,""
灰色行李袋,臺南站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153852,""
女外套,新左營站，,2015/06/05,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153853,""
袋子,中壢站，車上,2015/06/05,"",宜蘭縣蘇澳鎮蘇南里太平路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153854,內有藥物、雨傘、拖鞋
公事包,臺北站，臺北站,2015/06/05,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153855,黑色
綠色塑膠袋(童裝),臺中站，桃園站,2015/06/05,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153856,""
現金,礁溪站，礁溪站,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153857,""
定期票(於6月4日經2514次寄至苑裡),彰化站，車上,2015/06/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153858,""
黑色手機,彰化站，彰化站,2015/06/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153859,黑皮套
royal crystal,彰化站，彰化站,2015/06/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153860,""
白色登機箱,田中站，車上,2015/06/05,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153861,(衣服)
塑膠卡套,彰化站，車上,2015/06/05,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153862,(證件:沈和逸.信用卡)
行李袋,臺北站，車上,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153863,灰色白點
毛毯,中壢站，斗六站,2015/05/29,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153864,""
筆電,嘉義站，嘉義站,2015/05/29,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153865,""
紙袋(平板),高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153866,""
工具箱,高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153867,""
袋子(資料、筆記本等),嘉義站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153868,""
手機,松山站，車上,2015/05/30,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153869,NOKIA
皮夾、學生證,嘉義站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153870,""
長直傘,高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153871,""
筆電,員林站，車上,2015/06/01,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153872,黑色
保溫瓶,高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153873,""
安全帽,臺南站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153874,""
皮夾,員林站，車上,2015/06/03,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153875,黑色
提袋(資料),高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153876,""
安全帽,高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153877,""
安全帽,高雄站，車上,2015/06/04,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153878,""
食品,花蓮站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153879,""
提袋(馬克杯等),高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153880,""
製圖筒,松山站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153881,""
鞋子,高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153882,""
水壺,高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153883,""
保溫瓶,高雄站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153884,""
手機,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153885,""
安全帽,臺南站，車上,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153886,""
摺疊傘,嘉義站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153887,""
軍服,嘉義站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153888,""
長直傘,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153889,""
手機,高雄站，高雄站,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153890,""
外套,新左營站，新左營站,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153891,""
手提袋,新左營站，新左營站,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153892,紅色 有兒童衣物
零錢包,高雄站，高雄站,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153893,""
一卡通,高雄站，高雄站,2015/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153894,""
手機,高雄站，高雄站,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153895,""
紅提袋(泡麵),臺南站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153896,""
皮夾,斗六站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153897,藍布質
"",，,"","","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153898,""
麻糬,樹林站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153899,""
帽子,樹林站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153900,灰
手機,樹林站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153901,""
手機,樹林站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153902,""
箱子,臺北站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153903,""
玉米,桃園站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153904,""
保溫杯,樹林站，車上,2015/06/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153905,""
便當袋,樹林站，車上,2015/06/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153906,""
手機,樹林站，車上,2015/06/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153907,""
自拍器,樹林站，車上,2015/06/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153908,""
麗嬰房,樹林站，樹林站,2015/06/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153909,""
手機`,樹林站，車上,2015/06/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153910,""
黑紅袋,嘉義站，車上,2015/06/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153911,鞋衣物
盆栽,樹林站，車上,2015/06/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153912,""
背包,瑞芳站，車上,2015/06/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153913,黑
信用卡兼悠遊卡,樹林站，車上,2015/06/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153914,""
手機,樹林站，車上,2015/06/04,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153915,iphone
平板,樹林站，車上,2015/06/04,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153916,""
手提袋,樹林站，車上,2015/06/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153917,""
技術證照電話卡,瑞穗站，車上,2015/06/04,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153918,""
皮夾,樹林站，車上,2015/06/04,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153919,黑
眼鏡,臺北站，車上,2015/06/04,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153920,咖啡色
手機,樹林站，車上,2015/06/04,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153921,""
手機,樹林站，車上,2015/06/04,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153922,""
手機,樹林站，樹林站,2015/06/05,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153923,""
背包,蘇澳新站，車上,2015/06/05,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153924,""
茶葉,楊梅站，車上,2015/06/05,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153925,紅箱
皮包,樹林站，車上,2015/06/05,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153926,黑
學生證,樹林站，車上,2015/06/05,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153927,會計學系
衣物,桃園站，車上,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153928,白色提袋
便當袋,高雄站，車上,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153929,橘色
曹瑤 學生證,中壢站，中壢站,2015/06/06,"",桃園市中壢區石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153930,""
後背包,中壢站，車上,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153931,灰藍色
運動外套,豐原站，車上,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153932,藍白色
手機,花蓮站，車上,2015/06/05,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153933,""
行李箱,花蓮站，花蓮站,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153934,""
名產,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153935,""
手提袋,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153936,""
麵包,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153937,""
手機,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153938,""
老虎錢包,桃園站，桃園站,2015/06/06,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153939,永平工商學生證吳欣諭&現金若干
